WD,Av_WS,Mx_WS,1h_RF,24h_RF,Tem,Hum,b_PR
0,0,0.89,0,0,17.78,53,999.6
45,0,0.45,0,0,17.78,55,999.6
0,0,0.45,0,0,18.33,55,999.5
45,0,0.45,0,0,17.78,48,999.5
45,0,0,0,0,17.22,52,999.5
45,0,0,0,0,17.22,54,999.4
45,0,0,0,0,17.22,52,999.4
45,0,0,0,0,17.22,51,999.4
45,0,0,0,0,17.22,51,999.2
45,0,0,0,0,16.67,53,999.2
45,0,0,0,0,16.67,51,999.1
45,0,0,0,0,16.67,51,999.2
0,0,0.45,0,0,17.22,51,999.2
45,0,0.45,0,0,17.78,46,999.3
225,0,0.45,0,0,17.78,57,999.3
225,0,0.45,0,0,17.78,48,999.4
225,0,0,0,0,17.78,53,999.4
225,0,0,0,0,17.78,48,999.2
225,0,0,0,0,17.78,48,999.3
225,0,0,0,0,17.78,50,999.3
225,0,0,0,0,18.89,53,999.3
225,0,0,0,0,18.33,51,999.2
225,0,0,0,0,17.78,48,999.3
225,0,0,0,0,18.33,48,999.3
225,0,0,0,0,18.33,52,999.2
225,0,0,0,0,18.33,46,999.2
225,0,0,0,0,17.78,47,999.2
225,0,0,0,0,18.33,48,999.2
225,0,0,0,0,18.33,46,999.2
225,0,0,0,0,18.33,49,999.2
315,0,0,0,0,18.89,50,999.2
315,0,0,0,0,18.89,45,999.2
315,0,0,0,0,18.89,48,999.2
315,0,0,0,0,18.89,49,999.2
315,0,0,0,0,18.33,45,999.2
315,0,0,0,0,17.78,47,999.2
315,0,0,0,0,17.22,50,999.3
315,0,0,0,0,16.67,52,999.4
225,0,0.45,0,0,17.78,51,999.4
270,0,0.89,0,0,18.33,55,999.5
225,0,0.89,0,0,17.78,63,999.7
270,0,0.89,0,0,18.33,55,999.9
270,0,0.89,0,0,18.33,56,999.9
270,0,0.89,0,0,18.33,51,1000
225,0,0.89,0,0,18.33,55,1000.2
225,0,0.45,0,0,18.33,51,1000.3
315,0,0.89,0,0,17.78,53,1000.3
180,0,0.45,0,0,17.22,55,1000.2
225,0,0.45,0,0,16.67,54,1000.3
270,0,0.45,0,0,16.11,55,1000.4
225,0,0.45,0,0,15.56,57,1000.3
225,0,0.45,0,0,15,58,1000.3
225,0,0.89,0,0,15,58,1000.3
270,0,0.45,0,0,15,59,1000.3
225,0,0.45,0,0,15,59,1000.3
225,0,0.45,0,0,15,60,1000.3
225,0,0.45,0,0,15,60,1000.2
225,0,0,0,0,14.44,60,1000.2
270,0,0,0,0,14.44,61,1000.2
225,0,0.45,0,0,14.44,61,1000.3
225,0,0,0,0,14.44,60,1000.2
225,0,0,0,0,14.44,60,1000.2
225,0,0,0,0,14.44,61,1000.3
135,0,0,0,0,14.44,61,1000.2
225,0,0.45,0,0,14.44,61,1000.3
270,0,0.45,0,0,14.44,60,1000.4
270,0,0,0,0,14.44,60,1000.4
0,0,0,0,0,14.44,60,1000.4
0,0,0,0,0,14.44,60,1000.4
0,0,0,0,0,14.44,62,1000.2
45,0,0,0,0,14.44,62,1000.2
45,0,0,0,0,14.44,62,1000.2
315,0,0,0,0,14.44,61,1000.1
45,0,0,0,0,14.44,61,1000.1
45,0,0,0,0,14.44,61,1000.1
45,0,0,0,0,14.44,61,1000
45,0,0,0,0,14.44,62,1000
45,0,0,0,0,14.44,64,1000
45,0,0,0,0,14.44,64,1000
45,0,0,0,0,14.44,64,1000
45,0,0,0,0,14.44,64,999.9
45,0,0,0,0,14.44,65,1000
45,0,0,0,0,14.44,65,1000
45,0,0,0,0,14.44,66,999.8
45,0,0,0,0,13.89,67,999.8
45,0,0,0,0,13.89,68,999.7
45,0,0.45,0,0,13.89,68,999.6
45,0,0.45,0,0,14.44,68,999.8
45,0,0,0,0,14.44,67,999.7
45,0,0,0,0,14.44,67,999.9
270,0,0,0,0,14.44,67,999.9
45,0,0,0,0,14.44,69,999.8
0,0,0,0,0,13.89,68,999.8
0,0,0,0,0,13.89,68,1000
0,0,0,0,0,13.89,67,1000.1
0,0,0,0,0,13.89,68,1000
0,0,0,0,0,13.89,69,999.9
0,0,0.45,0,0,13.89,69,999.7
45,0,0.45,0,0,13.89,69,999.7
135,0,0.45,0,0,13.89,68,999.6
45,0,0.45,0,0,13.89,67,999.6
180,0,0,0,0,13.89,68,999.8
270,0,0.45,0,0,13.89,67,999.6
45,0,0,0,0,13.89,69,999.6
45,0,0,0,0,13.89,68,999.6
270,0,0,0,0,13.89,68,999.6
225,0,0.45,0,0,13.89,68,999.7
225,0,0.45,0,0,13.89,68,999.6
225,0,0.45,0,0,13.89,67,999.6
225,0,0.45,0,0,13.89,67,999.6
225,0,0.45,0,0,13.89,68,999.7
225,0,0.45,0,0,13.89,67,999.8
225,0,0,0,0,13.89,68,999.8
315,0,0,0,0,13.89,67,999.8
315,0,0,0,0,13.89,68,999.8
315,0,0,0,0,13.89,68,999.9
315,0,0,0,0,13.89,68,999.8
315,0,0,0,0,13.89,68,999.9
270,0,0,0,0,13.89,68,999.9
270,0,0,0,0,13.89,68,999.9
270,0,0,0,0,13.89,68,999.9
0,0,0,0,0,13.89,68,999.9
225,0,0.45,0,0,13.89,68,999.9
225,0,0.45,0,0,13.89,68,1000
225,0,0,0,0,13.89,68,999.9
225,0,0,0,0,13.89,68,1000
225,0,0.45,0,0,13.89,68,999.9
225,0,0,0,0,13.89,68,999.9
225,0,0,0,0,13.89,68,999.9
225,0,0,0,0,13.89,68,999.9
225,0,0,0,0,13.89,68,1000
225,0,0,0,0,13.89,68,999.9
225,0,0,0,0,13.89,68,1000
225,0,0,0,0,13.89,68,1000.1
270,0,0,0,0,13.89,68,1000.1
0,0,0,0,0,13.89,68,1000
0,0,0,0,0,13.89,69,1000
0,0,0,0,0,13.89,69,1000
0,0,0,0,0,13.89,69,1000
0,0,0,0,0,13.33,69,1000
0,0,0,0,0,13.33,70,999.9
0,0,0,0,0,13.33,70,999.9
0,0,0,0,0,13.33,70,1000
0,0,0,0,0,13.33,70,1000
0,0,0,0,0,13.33,70,1000
0,0,0,0,0,13.33,70,1000.1
0,0,0,0,0,13.89,69,1000.2
0,0,0,0,0,13.89,69,1000.1
315,0,0,0,0,13.33,69,1000.2
315,0,0,0,0,13.33,69,1000.3
315,0,0,0,0,13.89,69,1000.4
315,0,0,0,0,13.89,68,1000.4
315,0,0,0,0,13.89,69,1000.4
315,0,0,0,0,13.89,69,1000.5
0,0,0.45,0,0,13.33,69,1000.5
225,0,0,0,0,13.33,69,1000.6
225,0,0,0,0,13.33,70,1000.6
225,0,0,0,0,13.33,69,1000.5
225,0,0,0,0,13.33,70,1000.5
225,0,0,0,0,13.33,70,1000.5
225,0,0,0,0,13.33,69,1000.5
90,0,0,0,0,13.33,69,1000.5
45,0,0,0,0,13.33,68,1000.6
45,0,0,0,0,13.33,68,1000.5
45,0,0,0,0,13.33,68,1000.5
45,0,0,0,0,13.33,68,1000.5
45,0,0,0,0,13.33,69,1000.5
45,0,0,0,0,13.33,69,1000.5
45,0,0,0,0,13.33,70,1000.6
45,0,0,0,0,13.33,70,1000.6
45,0,0,0,0,13.33,70,1000.7
45,0,0,0,0,13.33,70,1000.6
45,0,0,0,0,13.33,69,1000.7
45,0,0,0,0,13.33,69,1000.8
270,0,0,0,0,13.33,69,1000.8
270,0,0,0,0,13.33,69,1000.9
270,0,0,0,0,13.33,69,1000.9
270,0,0,0,0,13.33,69,1001
270,0,0,0,0,13.33,69,1001
270,0,0,0,0,13.33,69,1001
270,0,0,0,0,13.33,70,1001
0,0,0,0,0,12.78,70,1000.9
0,0,0,0,0,12.78,71,1000.8
0,0,0,0,0,12.78,70,1000.8
0,0,0,0,0,12.78,71,1000.7
0,0,0,0,0,12.78,71,1000.7
0,0,0,0,0,12.78,71,1000.7
0,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,70,1000.8
45,0,0,0,0,12.78,70,1000.8
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.8
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.8
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,70,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.22,71,1000.9
45,0,0,0,0,12.22,71,1000.9
45,0,0,0,0,12.22,71,1000.9
45,0,0,0,0,12.22,72,1000.8
45,0,0,0,0,12.22,72,1000.8
45,0,0,0,0,12.22,72,1000.8
45,0,0,0,0,12.22,71,1000.8
45,0,0,0,0,12.22,71,1000.8
45,0,0,0,0,12.22,72,1000.9
45,0,0,0,0,12.22,72,1000.9
45,0,0,0,0,12.22,72,1000.9
45,0,0,0,0,12.22,72,1000.9
0,0,0,0,0,12.78,72,1000.9
45,0,0,0,0,12.78,71,1001
45,0,0,0,0,12.78,72,1001
45,0,0,0,0,12.78,72,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1000.9
45,0,0,0,0,12.78,71,1001
45,0,0.45,0,0,12.78,72,1001
315,0,0,0,0,12.78,71,1000.9
315,0,0,0,0,12.78,70,1000.9
315,0,0,0,0,12.78,71,1000.9
315,0,0,0,0,12.78,71,1000.9
0,0,0,0,0,12.78,71,1000.9
0,0,0,0,0,12.78,72,1000.9
0,0,0,0,0,12.22,72,1000.9
0,0,0,0,0,12.22,73,1001
315,0,0,0,0,12.22,72,1000.9
225,0,0.89,0,0,12.22,72,1001
0,0,0.89,0,0,12.78,71,1001
45,0,0,0,0,12.78,71,1001
45,0,0.45,0,0,12.78,70,1000.9
45,0,0,0,0,12.78,71,1000.9
225,0,0.45,0,0,12.78,71,1001.1
180,0,0.45,0,0,12.78,69,1001.2
225,0,0.45,0,0,12.22,68,1001.2
270,0,0.45,0,0,12.22,67,1001.2
270,0,0,0,0,12.22,67,1001.3
270,0,0,0,0,11.67,67,1001.4
270,0,0,0,0,11.67,68,1001.5
270,0,0,0,0,11.67,69,1001.6
270,0,0,0,0,11.67,68,1001.6
270,0,0,0,0,11.67,68,1001.6
270,0,0,0,0,11.67,69,1001.6
225,0,0,0,0,11.67,68,1001.7
225,0,0,0,0,11.67,69,1001.6
45,0,0,0,0,11.67,71,1001.6
45,0,0,0,0,11.67,71,1001.7
45,0,0,0,0,11.67,71,1001.7
45,0,0,0,0,11.67,71,1001.7
270,0,0,0,0,11.67,69,1001.8
270,0,0,0,0,11.67,69,1001.8
315,0,0,0,0,11.67,69,1001.9
45,0,0,0,0,12.22,72,1001.9
315,0,0,0,0,12.22,72,1002
270,0,0,0,0,12.22,70,1002.1
0,0,0,0,0,12.22,69,1002.1
315,0,0,0,0,12.22,71,1002
315,0,0,0,0,12.22,72,1002
225,0,0.45,0,0,12.78,70,1002
225,0,0.45,0,0,12.78,70,1002.1
315,0,0,0,0,12.78,69,1002.1
315,0,0,0,0,12.78,69,1002.1
45,0,0,0,0,12.78,70,1002.1
270,0,0,0,0,12.78,70,1002.1
315,0,0,0,0,12.78,69,1002.1
225,0,0.45,0,0,12.78,68,1002.2
225,0,0.45,0,0,12.78,68,1002.3
225,0,0,0,0,12.78,68,1002.3
225,0,0,0,0,12.78,68,1002.3
270,0,0.45,0,0,12.78,67,1002.4
270,0,0.45,0,0,12.78,67,1002.3
315,0,0,0,0,12.78,68,1002.5
315,0,0,0,0,12.78,67,1002.5
315,0,0,0,0,12.78,67,1002.5
225,0,0.45,0,0,12.78,68,1002.6
315,0,0.45,0,0,12.78,67,1002.7
270,0,0.45,0,0,12.78,66,1002.7
0,0,0.45,0,0,12.78,66,1002.6
0,0,0,0,0,12.78,66,1002.6
225,0,0,0,0,12.78,66,1002.6
225,0,0.45,0,0,13.33,66,1002.8
225,0,0.45,0,0,13.33,65,1002.8
225,0,0,0,0,13.33,65,1002.8
45,0,0,0,0,13.33,66,1002.8
45,0,0,0,0,12.78,67,1002.8
270,0,0,0,0,12.78,67,1002.9
270,0,0,0,0,13.33,67,1002.8
0,0,0,0,0,13.33,66,1002.8
225,0,0.45,0,0,13.33,66,1002.8
270,0,0.45,0,0,13.33,66,1002.8
315,0,0.45,0,0,13.33,66,1002.8
315,0,0,0,0,13.89,65,1002.8
315,0,0,0,0,13.89,65,1002.8
315,0,0,0,0,13.89,64,1002.8
225,0,0,0,0,13.89,64,1002.8
225,0,0.45,0,0,14.44,63,1002.7
315,0,0,0,0,14.44,63,1002.8
315,0,0.45,0,0,15.56,63,1002.6
270,0,0.45,0,0,16.67,61,1002.7
270,0,0.45,0,0,17.22,58,1002.7
270,0,0,0,0,17.22,57,1002.6
315,0,0,0,0,17.78,57,1002.5
0,0,0,0,0,17.78,56,1002.5
225,0,0.45,0,0,18.33,56,1002.5
225,0,0.45,0,0,18.33,55,1002.5
225,0,0.45,0,0,18.89,55,1002.4
225,0,0.45,0,0,18.89,54,1002.5
225,0,0.45,0,0,18.89,57,1002.5
225,0,0.45,0,0,18.89,54,1002.4
225,0,0,0,0,18.89,55,1002.3
225,0,0,0,0,18.89,54,1002.4
225,0,0.45,0,0,19.44,56,1002.3
225,0,0.45,0,0,19.44,55,1002.3
225,0,0.89,0,0,19.44,53,1002.3
225,0,0.89,0,0,18.89,54,1002.3
270,0,0.45,0,0,19.44,53,1002.3
270,0,0.45,0,0,19.44,53,1002.2
315,0,0.45,0,0,20,51,1002.2
225,0,0,0,0,20,53,1002.2
225,0,0,0,0,20,54,1002.2
180,0,0.89,0,0,20.56,53,1002.2
315,0,0.89,0,0,20.56,54,1002.2
315,0,0,0,0,20.56,55,1002.2
270,0,0.45,0,0,21.11,51,1002.2
270,0,0.45,0,0,20.56,51,1002.2
315,0,0,0,0,20.56,54,1002.2
315,0,0,0,0,21.11,52,1002.1
315,0,0,0,0,21.67,50,1002.1
225,0,0.89,0,0,22.22,50,1002
315,0,0.45,0,0,21.67,49,1002
315,0,0,0,0,22.22,50,1002.1
315,0,0.45,0,0,22.22,49,1002
315,0,0.45,0,0,22.78,46,1001.9
225,0,0.45,0,0,23.33,47,1001.9
315,0,0.45,0,0,23.89,45,1001.9
270,0,0.45,0,0,25,43,1002.1
270,0,0.45,0,0,26.11,39,1001.9
270,0,0.45,0.25,0.25,25.56,39,1002
270,0,0,0.25,0.25,26.11,38,1001.8
315,0,0,0.25,0.25,25.56,42,1001.8
315,0,0,0.25,0.25,24.44,42,1001.8
315,0,0,0.25,0.25,23.33,47,1001.8
315,0,0,0.25,0.25,22.78,46,1001.9
315,0,0,0.25,0.25,22.78,48,1001.8
315,0,0,0.25,0.25,22.22,47,1001.8
315,0,0.45,0.25,0.25,22.22,50,1001.8
180,0,0.45,0.25,0.25,22.22,48,1001.8
180,0,0,0.25,0.25,22.22,51,1001.8
180,0,0,0.25,0.25,21.67,52,1001.8
180,0,0,0.25,0.25,21.11,54,1001.8
0,0,0,0.25,0.25,21.11,53,1001.8
225,0,0.45,0.25,0.25,21.11,54,1001.8
315,0,0.45,0.25,0.25,21.11,52,1001.8
270,0,0.89,0.25,0.25,21.67,56,1001.8
225,0,0.89,0.25,0.25,21.11,56,1001.8
270,0,0.89,0.25,0.25,21.67,57,1001.8
270,0,0.89,0,0.25,21.11,56,1001.8
225,0,0.89,0,0.25,21.67,56,1001.8
0,0,0.89,0,0.25,21.67,57,1001.8
180,0,0.89,0,0.25,21.67,57,1001.8
180,0,0.89,0,0.25,21.67,57,1001.8
0,0,0.89,0,0.25,21.67,56,1001.8
90,0,0.45,0,0.25,21.67,56,1001.9
270,0,0.89,0,0.25,21.67,57,1001.9
225,0,0.89,0,0.25,21.67,57,1002
225,0,0.89,0,0.25,21.67,57,1002
315,0,0.89,0,0.25,21.67,57,1002
225,0,0.89,0,0.25,21.67,57,1002
270,0,0.89,0,0.25,21.67,56,1001.9
225,0,0.89,0,0.25,21.67,56,1002
225,0,0.89,0,0.25,21.67,56,1001.9
225,0,0.89,0,0.25,21.67,55,1001.9
225,0,0.89,0,0.25,21.67,52,1001.9
225,0,0.89,0,0.25,21.67,55,1002
270,0,0.89,0,0.25,21.11,50,1002
315,0,0.89,0,0.25,21.11,52,1002
225,0,0.89,0,0.25,21.11,50,1002
180,0,0.89,0,0.25,21.11,50,1002.1
225,0,0.89,0,0.25,21.11,55,1002
270,0,0.89,0,0.25,21.67,52,1002
225,0,0.89,0,0.25,21.67,54,1002
0,0,0.45,0,0.25,21.67,50,1002
225,0,0.89,0,0.25,21.67,54,1002
225,0,0.89,0,0.25,21.67,54,1002
225,0,0.89,0,0.25,21.67,54,1002.1
225,0,0.89,0,0.25,21.67,55,1002.1
225,0,0.89,0,0.25,21.67,54,1002.1
270,0,0.89,0,0.25,21.67,55,1002.2
270,0,0.89,0,0.25,21.11,47,1002.2
270,0,0.89,0,0.25,21.11,45,1002.2
225,0,0.89,0,0.25,21.11,51,1002.2
225,0,1.34,0,0.25,21.11,50,1002.2
225,0,1.34,0,0.25,21.11,46,1002.2
225,0,0.89,0,0.25,21.11,41,1002.1
45,0,0.89,0,0.25,20.56,42,1002.1
225,0,0.89,0,0.25,20.56,53,1002.1
270,0,0.89,0,0.25,20.56,41,1002.1
225,0,0.89,0,0.25,20.56,44,1002.1
225,0,0.89,0,0.25,20.56,44,1002.1
225,0,0.45,0,0.25,20.56,50,1002.1
270,0,0.89,0,0.25,20.56,44,1002.1
270,0,0.89,0,0.25,20.56,48,1002.1
225,0,0.45,0,0.25,20.56,44,1002.1
225,0,0.45,0,0.25,20,45,1002.2
315,0,0.45,0,0.25,20,46,1002.2
135,0,0.45,0,0.25,20,46,1002.3
225,0,0.45,0,0.25,20.56,45,1002.4
315,0,0.45,0,0.25,20.56,44,1002.3
315,0,0.45,0,0.25,20,46,1002.4
315,0,0.45,0,0.25,20,46,1002.5
225,0,0,0,0.25,20,47,1002.6
0,0,0.45,0,0.25,19.44,47,1002.6
270,0,0.45,0,0.25,19.44,46,1002.6
225,0,0.45,0,0.25,19.44,46,1002.6
225,0,0.45,0,0.25,19.44,46,1002.6
225,0,0.45,0,0.25,19.44,47,1002.6
225,0,0.45,0,0.25,19.44,48,1002.7
270,0,0,0,0.25,19.44,47,1002.6
270,0,0,0,0.25,18.89,48,1002.7
270,0,0,0,0.25,18.89,48,1002.7
270,0,0,0,0.25,18.89,50,1002.8
270,0,0,0,0.25,18.89,49,1002.8
270,0,0,0,0.25,18.89,49,1002.8
270,0,0,0,0.25,18.33,50,1002.8
270,0,0,0,0.25,18.33,51,1002.8
270,0,0,0,0.25,18.33,50,1002.9
270,0,0,0,0.25,18.33,50,1003
270,0,0,0,0.25,18.33,50,1003
270,0,0,0,0.25,18.33,50,1003.2
270,0,0,0,0.25,18.33,51,1003.2
270,0,0,0,0.25,17.78,51,1003.3
270,0,0,0,0.25,17.78,53,1003.3
0,0,0,0,0.25,17.78,52,1003.3
0,0,0,0,0.25,17.78,53,1003.3
0,0,0,0,0.25,17.78,53,1003.3
0,0,0,0,0.25,17.78,52,1003.4
0,0,0,0,0.25,17.22,54,1003.4
0,0,0,0,0.25,17.22,54,1003.5
0,0,0,0,0.25,17.22,53,1003.6
0,0,0,0,0.25,17.22,54,1003.6
0,0,0,0,0.25,17.22,55,1003.7
0,0,0,0,0.25,17.22,55,1003.7
0,0,0,0,0.25,17.22,55,1003.7
0,0,0,0,0.25,16.67,56,1003.7
0,0,0,0,0.25,16.67,56,1003.7
0,0,0,0,0.25,16.67,56,1003.8
0,0,0,0,0.25,16.67,58,1003.8
0,0,0,0,0.25,16.67,58,1003.8
0,0,0,0,0.25,16.67,60,1003.9
0,0,0,0,0.25,17.22,56,1003.9
0,0,0,0,0.25,16.67,57,1004
0,0,0,0,0.25,16.67,57,1004
0,0,0,0,0.25,16.11,59,1004.1
0,0,0,0,0.25,16.11,59,1004.2
0,0,0,0,0.25,16.11,60,1004.2
0,0,0,0,0.25,16.11,61,1004.2
0,0,0,0,0.25,16.11,62,1004.3
0,0,0,0,0.25,16.11,59,1004.3
0,0,0,0,0.25,16.11,59,1004.3
0,0,0,0,0.25,16.11,60,1004.4
0,0,0,0,0.25,16.11,60,1004.4
0,0,0,0,0.25,16.11,60,1004.4
0,0,0,0,0.25,16.11,60,1004.4
0,0,0,0,0.25,16.11,60,1004.5
0,0,0,0,0.25,15.56,60,1004.5
0,0,0,0,0.25,15.56,61,1004.6
0,0,0,0,0.25,15.56,61,1004.6
0,0,0,0,0.25,15.56,61,1004.8
0,0,0,0,0.25,15.56,62,1004.8
0,0,0,0,0.25,15.56,62,1004.8
0,0,0,0,0.25,15.56,63,1004.8
0,0,0,0,0.25,15.56,63,1004.9
0,0,0,0,0.25,15,63,1005
0,0,0,0,0.25,15,64,1005
0,0,0,0,0.25,15.56,63,1005
0,0,0,0,0.25,15.56,70,1005
0,0,0,0,0.25,15,68,1005.1
0,0,0,0,0.25,15.56,69,1005.1
0,0,0,0,0.25,15.56,68,1005.1
0,0,0,0,0.25,15.56,67,1005.1
0,0,0,0,0.25,15,67,1005.1
0,0,0,0,0.25,15,68,1005.1
0,0,0,0,0.25,15.56,67,1005.2
0,0,0,0,0.25,15.56,64,1005.2
0,0,0,0,0.25,15.56,64,1005.2
0,0,0,0,0.25,15.56,63,1005.1
0,0,0,0,0.25,15.56,64,1005.1
0,0,0,0,0.25,15.56,64,1005.2
0,0,0,0,0.25,15.56,63,1005.3
0,0,0,0,0.25,15.56,62,1005.4
0,0,0,0,0.25,15.56,61,1005.3
0,0,0,0,0.25,15.56,62,1005.5
0,0,0,0,0.25,15.56,62,1005.4
0,0,0,0,0.25,15.56,61,1005.4
0,0,0,0,0.25,15.56,61,1005.4
0,0,0,0,0.25,15.56,61,1005.4
0,0,0,0,0.25,15.56,61,1005.5
0,0,0,0,0.25,15.56,60,1005.5
0,0,0,0,0.25,15.56,59,1005.5
0,0,0,0,0.25,15,62,1005.5
0,0,0,0,0.25,14.44,61,1005.6
0,0,0,0,0.25,13.89,63,1005.8
0,0,0,0,0.25,13.89,64,1005.7
0,0,0,0,0.25,13.89,66,1005.6
0,0,0,0,0.25,13.33,66,1005.7
0,0,0,0,0.25,13.33,65,1005.7
0,0,0,0,0.25,13.33,64,1005.7
0,0,0,0,0.25,13.33,64,1005.7
0,0,0,0,0.25,15,61,1005.6
0,0,0,0,0.25,13.89,60,1005.7
0,0,0,0,0.25,13.89,60,1005.7
0,0,0,0,0.25,13.89,61,1005.8
0,0,0,0,0.25,13.33,61,1005.8
0,0,0,0,0.25,13.33,60,1005.7
0,0,0,0,0.25,13.33,61,1005.8
0,0,0,0,0.25,13.33,61,1005.8
0,0,0,0,0.25,13.33,63,1005.8
0,0,0,0,0.25,13.33,62,1005.8
0,0,0,0,0.25,13.33,62,1005.9
0,0,0,0,0.25,13.33,64,1005.8
0,0,0,0,0.25,14.44,59,1005.8
0,0,0,0,0.25,13.89,59,1005.9
0,0,0,0,0.25,13.33,61,1005.8
0,0,0,0,0.25,13.33,61,1005.8
0,0,0,0,0.25,13.33,61,1005.8
0,0,0,0,0.25,13.33,65,1005.8
45,0,0.45,0,0.25,13.89,58,1005.8
45,0,0.45,0,0.25,13.33,60,1005.8
45,0,0,0,0.25,13.33,61,1005.9
45,0,0,0,0.25,13.89,58,1005.9
45,0,0,0,0.25,13.33,60,1005.8
45,0,0,0,0.25,13.33,61,1005.9
45,0,0,0,0.25,13.33,64,1006
45,0,0,0,0.25,13.33,63,1006
45,0,0,0,0.25,13.33,65,1006.1
45,0,0,0,0.25,13.33,66,1006.1
45,0,0,0,0.25,13.33,64,1006.1
45,0,0,0,0.25,13.33,64,1006.1
45,0,0,0,0.25,13.33,66,1006.1
45,0,0,0,0.25,13.33,68,1006.1
45,0,0,0,0.25,13.33,66,1006.1
45,0,0,0,0.25,12.78,68,1006.1
45,0,0,0,0.25,13.33,68,1006.1
45,0,0,0,0.25,12.78,68,1006.1
45,0,0,0,0.25,12.78,68,1006.1
45,0,0,0,0.25,12.78,70,1006.1
45,0,0,0,0.25,12.78,69,1006.2
45,0,0,0,0.25,12.78,69,1006.2
45,0,0,0,0.25,12.78,70,1006.2
45,0,0,0,0.25,12.78,70,1006.2
45,0,0,0,0.25,13.33,72,1006.2
45,0,0,0,0.25,12.78,68,1006.2
45,0,0,0,0.25,12.78,69,1006.1
45,0,0,0,0.25,12.78,70,1006.1
315,0,0,0,0.25,12.78,69,1006.1
315,0,0,0,0.25,12.22,68,1006.2
315,0,0,0,0.25,12.22,67,1006.2
270,0,0,0,0.25,12.22,68,1006.2
270,0,0,0,0.25,11.67,70,1006.2
225,0,0.45,0,0.25,11.67,70,1006.2
270,0,0.45,0,0.25,11.67,70,1006.2
45,0,0,0,0.25,11.67,71,1006.2
45,0,0,0,0.25,12.22,70,1006.2
45,0,0,0,0.25,12.78,66,1006.2
45,0,0,0,0.25,12.78,66,1006.2
45,0,0,0,0.25,12.78,66,1006.2
45,0,0,0,0.25,12.78,66,1006.2
45,0,0,0,0.25,12.78,68,1006.1
45,0,0,0,0.25,12.78,67,1006.1
45,0,0,0,0.25,12.78,70,1006.2
90,0,0,0,0.25,12.78,70,1006.2
45,0,0,0,0.25,12.78,70,1006.1
90,0,0,0,0.25,12.78,70,1006.1
45,0,0,0,0.25,12.78,70,1006.2
45,0,0,0,0.25,13.33,69,1006.2
45,0,0,0,0.25,13.33,69,1006.2
45,0,0,0,0.25,13.33,69,1006.2
45,0,0,0,0.25,12.78,70,1006.2
45,0,0,0,0.25,12.78,69,1006.2
45,0,0,0,0.25,13.33,69,1006.3
45,0,0,0,0.25,12.78,69,1006.3
45,0,0,0,0.25,13.33,67,1006.3
45,0,0,0,0.25,13.33,66,1006.3
45,0,0,0,0.25,12.78,67,1006.4
45,0,0,0,0.25,12.78,70,1006.4
315,0,0,0,0.25,12.78,68,1006.4
315,0,0,0,0.25,12.78,67,1006.5
315,0,0,0,0.25,12.78,65,1006.5
315,0,0,0,0.25,12.78,67,1006.5
315,0,0,0,0.25,12.22,66,1006.5
315,0,0,0,0.25,12.22,66,1006.6
315,0,0,0,0.25,12.22,65,1006.6
315,0,0,0,0.25,12.22,67,1006.6
45,0,0,0,0.25,12.22,69,1006.7
45,0,0,0,0.25,12.22,69,1006.7
45,0,0,0,0.25,12.22,71,1006.6
45,0,0.45,0,0.25,12.22,70,1006.7
45,0,0,0,0.25,12.22,69,1006.7
45,0,0,0,0.25,12.22,70,1006.8
45,0,0,0,0.25,12.78,69,1006.8
45,0,0,0,0.25,12.78,68,1006.8
45,0,0,0,0.25,12.78,69,1006.8
45,0,0,0,0.25,12.22,70,1006.9
45,0,0,0,0.25,12.78,69,1006.8
45,0,0,0,0.25,12.78,69,1006.8
45,0,0,0,0.25,12.22,70,1006.7
45,0,0,0,0.25,12.22,70,1006.7
45,0,0,0,0.25,12.22,70,1006.6
45,0,0,0,0.25,12.22,71,1006.7
45,0,0,0,0.25,12.78,70,1006.7
45,0,0,0,0.25,12.22,70,1006.7
45,0,0,0,0.25,12.78,69,1006.7
45,0,0,0,0.25,12.78,69,1006.7
45,0,0,0,0.25,12.78,69,1006.7
45,0,0,0,0.25,12.78,68,1006.8
45,0,0,0,0.25,12.78,68,1006.7
45,0,0,0,0.25,12.22,69,1006.6
45,0,0,0,0.25,12.22,69,1006.7
45,0,0,0,0.25,12.78,69,1006.7
45,0,0,0,0.25,12.78,69,1006.7
270,0,0,0,0.25,12.22,68,1006.7
